rating,review_title,review_text,reviewer_name,verified_purchase,review_date,helpful_upvotes,helpful_total,review_date_raw,product,sentiment,clean_text,word_count
4.0,Worth the money,"Battery lasts for 3hr 30mim screen time. Or 4hrs on normal usage . I have snapdragon variant. But apart from that it's a beast. Perfect in-hand feel , super camera , all good software.",BIPIN MAURYA,True,2024-10-01,0.0,0.0,Today,Samsung S24,positive,battery last mim screen time hr normal usage snapdragon variant apart beast perfect hand feel super camera good software,19
1.0,Unsatisfactory,Dont by this phone the flipkart will give you fake product as I get with fake.chipset and s lot of heating problems don't buy this performance if you put in performance mod you can make egg fry on that,AnilKumar K K,True,2024-10-01,3.0,0.0,2 months ago,Samsung S24,negative,dont phone flipkart give fake product get fake chipset lot heating problem buy performance put performance mod make egg fry,20
1.0,Don't waste your money,Not expected this product very bad experience,Prince D,True,2024-10-01,4.0,11.0,1 month ago,Samsung S24,negative,expected product bad experience,4
1.0,Worthless,Heating effect,Paulun Manlun,True,2024-10-01,4.0,0.0,1 month ago,Samsung S24,negative,heating effect,2
5.0,Highly recommended,Good phone for camera,DHRUMIT PANCHAL,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good phone camera,3
1.0,Useless product,Sound is not proper crackling noise coming,sanjay hdfc Card,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,sound proper crackling noise coming,5
5.0,Mind-blowing purchase,Super display and nice cameras; performance is good. I am happy. 😄📸📱👍 #Technology #Cameras #Performance #Happiness,SD Rasool  Basha,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,super display nice camera performance good happy technology camera performance happiness,11
1.0,Terrible product,Battery backup is pathetic after full charging in 7-8 hrs of usage again I have to put on charging,Prashant Gupta,True,2024-10-01,11.0,21.0,1 month ago,Samsung S24,negative,battery backup pathetic full charging hr usage put charging,9
4.0,Good choice,Everything is excellent except the battery.While setting up the phone it went too hot that the camera lenses also got blur and that's the main problem but apart from that every thing is going good,Nisarg Bhavsar,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,everything excellent except battery setting phone went hot camera lens also got blur main problem apart every thing going good,20
5.0,Just wow!,Superb product by Samsung.  Value for money,Biki Sekh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,superb product samsung value money,5
1.0,Utterly Disappointed,Battery drain,Ganesh Yadav,True,2024-10-01,2.0,0.0,1 month ago,Samsung S24,negative,battery drain,2
5.0,Fair,Awesome phone All over is well nice camera 5star,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,awesome phone well nice camera star,6
5.0,Terrific,Hand feel awesome and camera is fabulous,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,hand feel awesome camera fabulous,5
5.0,Perfect product!,Supper quality mo,Pankaj  Biswas,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,supper quality,2
2.0,Slightly disappointed,Issue battery,Monu Sharma,True,2024-10-01,2.0,0.0,11 days ago,Samsung S24,negative,issue battery,2
2.0,Could be way better,the battery is  easy dead and the phone becomea,Manish Garg,True,2024-10-01,0.0,0.0,20 days ago,Samsung S24,negative,battery easy dead phone becomea,5
2.0,Could be way better,It's getting hot while using minutes,Ch Akash Kakran,True,2024-10-01,0.0,1.0,27 days ago,Samsung S24,negative,getting hot using minute,4
2.0,Slightly disappointed,Camera not good as per segment Google pixel is much better,Digambar Nikam,True,2024-10-01,1.0,0.0,1 month ago,Samsung S24,negative,camera good per segment google pixel much better,8
2.0,Slightly disappointed,Battery issue is there can't even get 5 hours screen on time i invested all hard earned money it it please be careful while investing in it camera is ok but can't compare it with iphone 16 only outdoor camera is ok other about performance I am not heavy user so for me it's ok.,Prasad  Balsure,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,battery issue even get hour screen time invested hard earned money please careful investing camera compare iphone outdoor camera performance heavy user,22
2.0,Moderate,The phone was delivered and after using it for one day its performance was very low I tried a lot to cancel it but no one responded I called Samsung care several times but that too is turning around. First of all when using camera the phone heats up a lot and battery is draining very fast.,Flipkart Customer,True,2024-10-01,1.0,2.0,1 month ago,Samsung S24,negative,phone delivered using one day performance low tried lot cancel one responded called samsung care several time turning around first using camera phone heat lot battery draining fast,28
2.0,Bad quality,Camera was  very bad,Binuja Biju,True,2024-10-01,0.0,2.0,1 month ago,Samsung S24,negative,camera bad,2
2.0,Could be way better,Heating issues and Battery backup,Vijay Gulati,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,heating issue battery backup,4
2.0,Could be way better,Battery of very poor performance,Jitendra Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,battery poor performance,3
2.0,Expected a better product,pixel burn in 20 days. Worst experience,suyash,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,pixel burn day worst experience,5
2.0,Bad quality,Camera is average,Flipkart Customer,True,2024-10-01,1.0,1.0,1 month ago,Samsung S24,negative,camera average,2
2.0,Moderate,Where to start with!1. Soon after unboxing the cameras got totally hazy with visible vapours in them though it  cleared itself after some time but for a new user very negative experience 2.It overheats so much during charging even when not charging. It overheats when installing software updates too.3. Totally horrible experience from my side ..it's a regret I can't explain.  The very 1st costlt phone I've ever used and it just turned out to be worse..my previous phones ( all under 20k) wer...,Flipkart Customer,True,2024-10-01,3.0,2.0,1 month ago,Samsung S24,negative,start soon unboxing camera got totally hazy visible vapour though cleared time new user negative experience overheats much charging even charging overheats installing software update totally horrible experience side regret explain costlt phone ever used turned worse previous phone wer,40
2.0,Bad quality,Phone heating problem,ajay  kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,phone heating problem,3
2.0,Not good,I have faced so much heating issue..and after software update it was hanged for 2 hour.thinking of return it,Riya Datta,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,faced much heating issue software update hanged hour thinking return,10
2.0,Expected a better product,Average phone Unsatisfied,Flipkart Customer,True,2024-10-01,1.0,1.0,1 month ago,Samsung S24,negative,average phone unsatisfied,3
5.0,Great product,Excellent phone just go for it...,Mohammed Sohel,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,excellent phone,2
4.0,Value-for-money,Other than battery every other thing is perfect in this price range .,deepak rathore,True,2024-10-01,0.0,0.0,15 days ago,Samsung S24,positive,battery every thing perfect price range,6
2.0,Could be way better,Battery very bad,Satish Prasad,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,battery bad,2
4.0,Worth the money,"I liked the chipset but camera shots are not that much great.stunned by display marvellous,!",Sreeni  K R,True,2024-10-01,0.0,0.0,29 days ago,Samsung S24,positive,liked chipset camera shot much great stunned display marvellous,9
2.0,Expected a better product,Mobile activation date is old 50days agoMobile is not unactivated,Dnyaneshwar Shinde,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,mobile activation date old day agomobile unactivated,7
5.0,Excellent,Very Good Device,Rajib Deka,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good device,2
2.0,Expected a better product,Feedback-1) phone is too very heating in normal condition and during charging as well as.2) Phone performance is too poor.3) phone speaker condition also poor.I'm not satisfied with it.,SUMIT  ARYA,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,feedback phone heating normal condition charging well phone performance poor phone speaker condition also poor satisfied,16
5.0,Simply awesome,Thank 😊,Syed Sarwar,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,thank,1
5.0,Terrific,Just go for it you will never regret.,Jogendra Mahanta,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,never regret,2
2.0,Just okay,display not as expectedBattery draining faster than my 2 year old iphone 14over saturation of photos,Nipin  Prakash,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,negative,display expectedbattery draining faster year old iphone saturation photo,9
5.0,Best in the market!,Just awsm,khushboo jaiswal,True,2024-10-01,0.0,0.0,20 days ago,Samsung S24,positive,awsm,1
3.0,Decent product,Overall good phone.I noticed the phone hanged on very second day and also Notes application is not opening.,Sumit Kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,overall good phone noticed phone hanged second day also note application opening,12
3.0,Decent product,Pros*good camera  *clean UI*best disply *best performance *best design  Cons*Poor battery back up*Some time fingerprint not working *  back gestures not working *when i playing games heating  issue,Arun  M M,True,2024-10-01,0.0,0.0,10 days ago,Samsung S24,neutral,pro good camera clean best disply best performance best design con poor battery back time fingerprint working back gesture working playing game heating issue,24
3.0,Not up to expectation .,Comparing to the competing smart phones at this range I don't feel it provides the satisfaction which it should . The battery life of the phone is blow par. 4000 MAH at this price is very disappointing. In day to day life it often feels like not to use the phone so that it could last at least till evening . The camera and all are not that much of a big update from s23 . Even in the price range that it sells in the sale it feels like over priced . The compact size of the phone and Samsung one ...,ANU  GEORGE,True,2024-10-01,0.0,0.0,15 days ago,Samsung S24,neutral,comparing competing smart phone range feel provides satisfaction battery life phone blow par mah price disappointing day day life often feel like use phone could last least till evening camera much big update even price range sell sale feel like priced compact size phone samsung one,46
3.0,Does the job,"Everything is good but the zoomin of camera is very unsatisfying bcoz at some points camera gone blur. And the security is not good like face lock, its unlocked very easier like I'm standing far from the front camera but still phone unlocked automatically.",Raghu Sharma,True,2024-10-01,0.0,0.0,20 days ago,Samsung S24,neutral,everything good zoomin camera unsatisfying bcoz point camera gone blur security good like face lock unlocked easier like standing far front camera still phone unlocked automatically,26
3.0,Fair,I recently purchased a this device from Flipkart I got with open box delivery all things are ok but there is a issue with the speaker mobile phone device.. both the speaker are not working properly and making distorted sound from it.. what to do?,Deepak Uchit,True,2024-10-01,0.0,0.0,28 days ago,Samsung S24,neutral,recently purchased device flipkart got open box delivery thing issue speaker mobile phone device speaker working properly making distorted sound,20
3.0,Decent product,Below 40k ok,Flipkart Customer,True,2024-10-01,0.0,0.0,28 days ago,Samsung S24,neutral,,0
3.0,Decent product,Battery backup is very very bad 😞,Vikas Verma,True,2024-10-01,0.0,0.0,29 days ago,Samsung S24,neutral,battery backup bad,3
3.0,Decent product,Overall gpod,Trishna Rajbongshi,True,2024-10-01,0.0,0.0,29 days ago,Samsung S24,neutral,overall gpod,2
4.0,Good choice,Close to perfect only issue is battery,Mohit Yadav,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,close perfect issue battery,4
5.0,Awesome,Very good product under 40k .mindblowing purchase.thank you flipkart🙏,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good product mindblowing purchase thank flipkart,6
3.0,Just okay,If you are using social media battery is not  long lasting.,jaydeep dawar,True,2024-10-01,0.0,0.0,30 days ago,Samsung S24,neutral,using social medium battery long lasting,6
3.0,Good,Display is to dullCamera is ok ok even Oneplus 13 has far better Camera than thisBuild quality is 4/5Battery 🔋 is too bad 2/5It has Overheating issue,Anil  Paswan,True,2024-10-01,0.0,1.0,1 month ago,Samsung S24,neutral,display dullcamera even oneplus far better camera thisbuild quality battery bad overheating issue,13
3.0,Decent product,Poor battery...too small sized mobile..,Mustapha  Mandewale,True,2024-10-01,0.0,2.0,1 month ago,Samsung S24,neutral,poor battery small sized mobile,5
3.0,Decent product,Overall experience with this product is good but the battery is drain fast And my recommendations is don't buy this phone because it is overhyped the prices are same in the offline stores 🙃,Abhishek  Pujari,True,2024-10-01,1.0,1.0,1 month ago,Samsung S24,neutral,overall experience product good battery drain fast recommendation buy phone overhyped price offline store,14
3.0,Fair,Heating issue and battery health,Pradeep  Anjana,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,heating issue battery health,4
3.0,Decent product,Overall phone is great but screen size is a little issue,Alfaiz Ansari,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,overall phone great screen size little issue,7
3.0,Good,Battery changing very bad for day 3 times for normal use only,Chiluveri  Rakesh Kumar,True,2024-10-01,0.0,2.0,1 month ago,Samsung S24,neutral,battery changing bad day time normal use,7
3.0,Does the job,All is good but camera is avrage,Flipkart Customer,True,2024-10-01,1.0,1.0,1 month ago,Samsung S24,neutral,good camera avrage,3
5.0,Classy product,So far so good🐮,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,far good,2
3.0,Does the job,They could have provided the adaptor,Nimakrishna Nk,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,could provided adaptor,3
5.0,Worth every penny,great phone,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,great phone,2
3.0,Nice,"Everything is good, Battery is worst",Nikita Konge,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,everything good battery worst,4
3.0,Decent product,"Product is good, but I suggest to buy from the store and not from this bloody flipkart.. They are least bothered to deliver the product on time. Instead prime is really good and they keep up the promise.",Manojavam S,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,product good suggest buy store bloody flipkart least bothered deliver product time instead prime really good keep promise,18
3.0,Good,Battery drop,Appanna Gollangi,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,battery drop,2
3.0,Good,Very heet,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,heet,1
5.0,Best in the market!,Nice phone,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,nice phone,2
3.0,Good,Heating issues in s24,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,heating issue,2
3.0,Fair,Battery is not good other than that everything is best.But battery don't even work 5 hours if used continuously,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,battery good everything best battery even work hour used continuously,10
5.0,Awesome,Sirji gift,Kiran Yeshi,True,2024-10-01,0.0,0.0,25 days ago,Samsung S24,positive,sirji gift,2
3.0,Good,Heating and performance throttling issue.  You can't even do light work and it heats alot.,Monda-o-hi thubru,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,heating performance throttling issue even light work heat alot,9
3.0,Good,"The product is good, but Flipkart logistics and exchange process is very bad.",Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,product good flipkart logistics exchange process bad,7
3.0,Nice,Battery hitting problem coming in new phone.When I use phone atleast 30mint the Phone increase hitting level.,Vicky Kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,battery hitting problem coming new phone use phone atleast mint phone increase hitting level,14
3.0,Just okay,"Very much heating issue, not expected as this price, not value for money, battery is 4k only with very terrifying slow charging. Feels like made a mistake by trusting the samsung product and brand",Mayur Aghara,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,much heating issue expected price value money battery terrifying slow charging feel like made mistake trusting samsung product brand,19
3.0,Nice,Product is excellent when using and good looking and light weight comfortable in pocket. Excellent performance.,Arfa Ansari,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,product excellent using good looking light weight comfortable pocket excellent performance,11
3.0,Just okay,Overheating issue. The phone feels like an oven,Arnab Kumar Das,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,overheating issue phone feel like oven,6
5.0,Must buy!,Just wow...,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,wow,1
5.0,Just wow!,Not much to say....as this is protection service..But initial experience/ interaction so far is good,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,much say protection service initial experience interaction far good,9
5.0,Fabulous!,"The GOAT is back with snapdragon, must buy choice for everyone, everyone said that it will be pre activated but its totally new and got 1 year of warranty.",Snehashis Sarkar,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,goat back snapdragon must buy choice everyone everyone said pre activated totally new got year warranty,16
3.0,Nice,"Camera is the biggest drawback of this phone. In low light, the front camera is horrible. It looks like a cheap phone's front camera. My oneplus 7 front camera is 100 times better than this. The phone looks premium and performs well and fast.",Akshita N,True,2024-10-01,2.0,12.0,1 month ago,Samsung S24,neutral,camera biggest drawback phone low light front camera horrible look like cheap phone front camera oneplus front camera time better phone look premium performs well fast,26
3.0,Good,Only over heating issue,Shahidul Islam,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,heating issue,2
3.0,Just okay,Customers need an adapter with mobile... And the heating problem also 😔😔,Uttama  Swain,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,neutral,customer need adapter mobile heating problem also,7
3.0,Decent product,Very good mobile,Dharmendra Chakrawarti,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,neutral,good mobile,2
5.0,Best in the market!,Best flagship mobile,Gaje Murali,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,best flagship mobile,3
3.0,Fair,Must need 256 gb storage nd battery drain fast almost 2 charge in day with 25 watt almost hour to get 100,Arihant Kothari,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,neutral,must need storage battery drain fast almost charge day watt almost hour get,13
5.0,Just wow!,"Awesome camera , hand feel is good , excillent display worth it",Nadeem Alam,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,awesome camera hand feel good excillent display worth,8
2.0,Could be way better,Pathetic camera in snapdragon version.. maybe updates will fix it.,Shailendra Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,negative,pathetic camera snapdragon version maybe update fix,7
5.0,Fabulous!,Awesome S24..,Uday Pratap  Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,awesome,1
3.0,Does the job,Everything best camera worst,Sunny Singh,True,2024-10-01,0.0,2.0,1 month ago,Samsung S24,neutral,everything best camera worst,4
3.0,Nice,Everything thing is good but the battery backup is short,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,neutral,everything thing good battery backup short,6
5.0,Must buy!,Phone performance is very good,Dilpreet Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,phone performance good,3
4.0,Really Nice,Good product consider its price,Vishal Mane,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good product consider price,4
4.0,Good quality product,Nyc mobile,Rajinder Singh Negi,True,2024-10-01,0.0,0.0,13 days ago,Samsung S24,positive,nyc mobile,2
4.0,Nice product,Great camera and performance and battery life is dece,Aman Kolhe,True,2024-10-01,0.0,0.0,18 days ago,Samsung S24,positive,great camera performance battery life dece,6
4.0,Very Good,Nice cool but battery drains fast,SURJIT NINGTHOUJAM,True,2024-10-01,0.0,0.0,20 days ago,Samsung S24,positive,nice cool battery drain fast,5
4.0,Nice product,Every thing is good 👌,Akash yadav,True,2024-10-01,0.0,0.0,20 days ago,Samsung S24,positive,every thing good,3
4.0,Delightful,Best product,Ajeet  Kumar Verma,True,2024-10-01,0.0,0.0,20 days ago,Samsung S24,positive,best product,2
4.0,Value-for-money,Super Samsung,Arunim Anand,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,super samsung,2
4.0,Very Good,"Excellent camera  performance, loved the design",Flipkart Customer,True,2024-10-01,0.0,0.0,24 days ago,Samsung S24,positive,excellent camera performance loved design,5
4.0,Value-for-money,Value for money and good with the relaunched processor,Namasvi Kothari,True,2024-10-01,0.0,0.0,25 days ago,Samsung S24,positive,value money good relaunched processor,5
4.0,Nice product,"Everything is 10/10 (Except Battery), Worth Every Penny!",Adwaid M S,True,2024-10-01,0.0,0.0,25 days ago,Samsung S24,positive,everything except battery worth every penny,6
4.0,Delightful,I happy,anbil J,True,2024-10-01,0.0,0.0,25 days ago,Samsung S24,positive,happy,1
4.0,Wonderful,Good exped,Mainuddin  Sheikh,True,2024-10-01,0.0,0.0,25 days ago,Samsung S24,positive,good exped,2
4.0,Wonderful,Good p,ASHOK TIWARI,True,2024-10-01,0.0,0.0,26 days ago,Samsung S24,positive,good,1
4.0,Wonderful,"Good camera, Good design, stellar display and performance. Only drawback is battery backup is average.",Bikram  Das Choudhury,True,2024-10-01,0.0,0.0,26 days ago,Samsung S24,positive,good camera good design stellar display performance drawback battery backup average,11
4.0,Wonderful,camera quality is very good.,Flipkart Customer,True,2024-10-01,0.0,0.0,26 days ago,Samsung S24,positive,camera quality good,3
4.0,Wonderful,I just love the form factor and looks. Everything is amazing but display is a bit dull when adaptive display is on. It should be more brighter in indoors. Battery is quite impressive according to the size.,Susheel Sharma,True,2024-10-01,0.0,0.0,27 days ago,Samsung S24,positive,love form factor look everything amazing display bit dull adaptive display brighter indoors battery quite impressive according size,18
4.0,Value-for-money,Phone Is Good Battery Life Is Less,Aakash Singh,True,2024-10-01,0.0,0.0,29 days ago,Samsung S24,positive,phone good battery life less,5
4.0,Wonderful,Great luxurious looks lacks headphone jack and sd card slot,Sweta Chaudhary,True,2024-10-01,0.0,0.0,30 days ago,Samsung S24,positive,great luxurious look lack headphone jack card slot,8
2.0,Not good,"The most overrated phone. Battery - horrible Camera - below average, blurry pic. Moto edge 50 neo worth 19k is much better than this 40k phoneHeating - in winter, you don't need heater. This phone will do the work. Overheating Do not waste money on this phone.",Nehlen Haokip,True,2024-10-01,14.0,18.0,1 month ago,Samsung S24,negative,overrated phone battery horrible camera average blurry pic moto edge neo worth much better phoneheating winter need heater phone work overheating waste money phone,24
4.0,Good quality product,Overall phone is good but battery.....,Archita T,True,2024-10-01,0.0,0.0,30 days ago,Samsung S24,positive,overall phone good battery,4
4.0,Delightful,"Fantastic purchase, compact and  handy ,overall  performance is best",Rahul Pal,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,fantastic purchase compact handy overall performance best,7
4.0,Worth the money,Amazing product 😄 I am happy to using this phone is this segment this phone is very powerful,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,amazing product happy using phone segment phone powerful,8
4.0,Good choice,Everything is Best But battery not worth it,Abdul  Suaib,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,everything best battery worth,4
4.0,Value-for-money,"Screen time 5 hour,battery performance not upto mark, rest all great.",Malaya Kumar Mohapatra,True,2024-10-01,0.0,1.0,1 month ago,Samsung S24,positive,screen time hour battery performance upto mark rest great,9
2.0,Moderate,Camera quality i would say below average...low light photography is just the worst one could expect... And the same goes for the battery... Battery drains like no other .. otherwise processor and screen quality is similar to iphone 16 I'd say...don't buy if u want a camera centric phone .,Umang,True,2024-10-01,1.0,1.0,1 month ago,Samsung S24,negative,camera quality would say average low light photography worst one could expect go battery battery drain like otherwise processor screen quality similar iphone say buy want camera centric phone,29
4.0,Worth the money,All are good except Battery,Santosh kumar Tiadi,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good except battery,3
4.0,Good choice,"Phone is good , battry backup is having issue oy",Chauhan jaimin,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,phone good battry backup issue,5
4.0,Decent product,Sup,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,sup,1
4.0,Pretty good,"Performance,CameraDesignDisplay All 10/10Battery is okok",Kashif Thaker,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,performance cameradesigndisplay battery okok,4
4.0,Value-for-money,Mobile is ok but battery is over hiting,Bappan Das,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,mobile battery hiting,3
4.0,Very Good,Really the best phone under this price range,Anuj Agrawal,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,really best phone price range,5
5.0,Must buy!,Gd one,Ankur  Yadav,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,one,1
4.0,Really Nice,Overall good battery bad,Debnath Pattanayak,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,overall good battery bad,4
4.0,Nice product,Superv,lalit kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,superv,1
4.0,Really Nice,"The phone is very good to use, it is very smooth and small in size, due to its small size it is very comfortable to use, it is a great phone.",Deepak Kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,phone good use smooth small size due small size comfortable use great phone,13
4.0,Good quality product,Samsung galaxy s24 snapdragon is amazing with new AI features and it's very handy. The camera is good but the battery backup can be increased from 4000mah.,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,samsung galaxy snapdragon amazing new feature handy camera good battery backup increased mah,13
4.0,Pretty good,Except battery life everything is just awesome. Loved the phone,Mayanak  SHARMA,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,except battery life everything awesome loved phone,7
4.0,Just wow!,I like this product I impress👌 for samsung s24,OM PATEL,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,like product impress samsung,4
4.0,Good choice,Gd but heating issue,Tushar  Sahu,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,heating issue,2
4.0,Good quality product,I loved the design and look of this phone. The battery is a little of a problem and sometimes the phone feels warm. The camera slightly struggles in a dark ambience. Smoothness and user experience is top notch.,Hemant  Chaudhary,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,loved design look phone battery little problem sometimes phone feel warm camera slightly struggle dark ambience smoothness user experience top notch,21
4.0,Best in the market!,"Nice phone but camera not like S series, it's really snapdragon 8 with android 15. No performance issue, before time delivery. Very good deal",Anindam Agarwala,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,nice phone camera like series really snapdragon android performance issue time delivery good deal,14
5.0,Terrific purchase,Really good phone,Suryanarayana Mupplla,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,really good phone,3
4.0,Good quality product,I phone compere to Good phone s24,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,phone compere good phone,4
4.0,Value-for-money,Wow wow deal,Khateeb Khan,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,wow wow deal,3
4.0,Pretty good,Wow deal,Samad Siddiqui,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,wow deal,2
4.0,Good choice,"The mobile device offers commendable performance with a satisfactory battery life. Enhanced battery capacity, specifically 4500mAh🔋 or greater, would further improve the user experience. Its compact design contributes to its portability and ease of use. The camera delivers high-quality results, and the software operates without issue. Overall, this device represents a superior smartphone option within its price range.🔥👌",Sai kumar Akula,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,mobile device offer commendable performance satisfactory battery life enhanced battery capacity specifically mah greater would improve user experience compact design contributes portability ease use camera delivers high quality result software operates without issue overall device represents superior smartphone option within price range,42
4.0,Really Nice,Awesome Mobile but Need more updates for  tuning to Indian users not very good quality in blutooth devices,Rathna Kumar,True,2024-10-01,0.0,2.0,1 month ago,Samsung S24,positive,awesome mobile need update tuning indian user good quality blutooth device,11
4.0,Really Nice,"Only having battery issue as this is a compact device but expect that, this is a best of all.",Satya Prakash Parida,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,battery issue compact device expect best,6
4.0,Pretty good,Heyy Recieved a best phone in this budget,Nitish Prajapati,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,heyy recieved best phone budget,5
4.0,Worth the money,All Good Only Heating / Battery issues when you used camera. Heating is main issues but its aluminum so Heating will feel regular..Go for it if you are normal user and want compact and premium phone.Other wise its all good Cameras Dispaly Design performance 👌,Roshan  Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good heating battery issue used camera heating main issue aluminum heating feel regular normal user want compact premium phone wise good camera dispaly design performance,25
5.0,Wonderful,Best recommend phone It's handles game smootly beca6of snapdragon processor,Sai Kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,best recommend phone handle game smootly beca snapdragon processor,9
4.0,Good choice,"With a discount, I got the phone at a very good price, which is very good. I'm loving the phone. I will give the review after I use for sometime",Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,discount got phone good price good loving phone give review use sometime,12
